text,label
| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,sadness
Watch this amazing live.ly broadcast by @katyy.mae #lively #musically,joy
"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that  #Brendonati",fear
Starting not to give a fuck and stopped fearing the consequence,fear
"@goofoffartiste Ah, the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers",fear
"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul",anger
The moment of the day when you have to start to plaster a smile in your face. #depression,sadness
Im really constipated. This is depressing,sadness
Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech ,fear
Once I have sent a pitch to a brand I close all tabs relevant to them instantly. Thats the kind of detachment I create for myself. #serious,sadness
Accept the challenges so that you can feel the exhilaration of victory.,joy
@BertGatti not had much to cheer about you see 😜😂😂,joy
"9/30 Howland Cultural Center, #BeaconNy Vickie Raabin &amp; Chris Raabe #blues #soul 8pm  @LocalMotionWVKR @hiddencitiesnyc 845-831-4988",sadness
I can't even right now #bb18 #rage,anger
@GSchwartz_ it wasn't a joke . #bully,fear
And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla,sadness
"@AdamAaronovich Well, there's no need to sulk. You can always request a song, you know.",sadness
"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny #lol ",joy
"@holly_lolly7 I just have serious respect for any man that can pull off a bun better than I can, like maybe they can teach me their ways.",sadness
Recommended reading: Prisoners of Hate by Aaron Beck #anger,anger
@Vixen85Webster yep &amp; I stayed in pjs all day too lol x,sadness
I don't talk about politics because people nowadays get offended easily!,anger
The weather sure matches the mood in this state today.. #gloomy,sadness
@buzzlightbeard2 If you don't love yourself... Honesty is the best policy ,joy
I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week,fear
Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,sadness
What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing,sadness
@CNN &amp; @donlemon must be rejoicing ovet #Charlotte protests. \n#NorthCarolina,joy
Watch this amazing live.ly broadcast by @brooke_bridges  #musically,joy
The 'banter' from Craigen and Sutton on BT is fucking horrid,fear
Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals,joy
Tip 5: Don't worry about pleasing everyone. #TitanWisdom,joy
@TheZantarin Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn.,sadness
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol ,joy
#nana 4 hoco bc my dream since freshman year awe 😙❤❤❤ @thecandeyman,fear
"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",joy
Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,joy
"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby",anger
Miami proficiency is like pleasing by what name miami beaches: pIkxb,joy
"3 weeks into the course and have had the kitchen sink thrown at me, I m still pulling knives and forks out of my ears",sadness
broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto,fear
Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit,anger
I've returned from the dead with a desire to clean the apartment and eat something that isn't garbage. #managing #depression,sadness
@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.,joy
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended",anger
As usual disappointing #offense by @HoustonTexans ...#Texans,anger
@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger
"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice",fear
"@TheVulcanSalute , just saw the Save The Day PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful self.",joy
@cxmbeferre so you WOULDNT date me????? #offended,anger
Step over #fear and rely on #faith!,fear
"@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses",fear
There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done #smiling,joy
It's Thursday which means it's Grey's day #TGIT ,joy
@Idubbbz @LeafyIsHere  I am offended,anger
rose incense are the best thing I've ever bought,anger
straight people are canoodling on the quad and I'm #offended,anger
"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing .  #needhelp",sadness
I added Paul Walker on Xbox but he just spends all of his time on the dashboard.  #humor #funny,sadness
Watch this amazing live.ly broadcast by @evanhufferd  #musically,joy
@ryyyshh story of my life. #lost,sadness
"— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].",joy
@saraandgreg @Airbnb Another happy customer.  #secreteyes,joy
@jwolfie_ why you gotta use the dark skin emoji #offended,anger
I'm watching joyful noise for 100000000 time cuz I love this movie and @KekePalmer,joy
"Well, the lines for Sweden's goals sure sting.",anger
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,anger
"Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you  #independent",joy
How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. ,anger
If anybody needs me I'll be drowning my blues in a sea of whiskey 🍻,sadness
Higginbotham's flippant dismissal of any worries around Carrick's lack of pace is dismal. Against nimble midfielders Carrick will be exposed,sadness
matt and i just did a psychological study on provocation in abusive relationships.,anger
Shoutout to the drunk man on the bus who pissed in a bottle and on the seats ,sadness
.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,anger
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n#tears #laughter #moretears,joy
"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter",anger
"You don't smile and you say you're in love, but that's why I don't love",joy
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears,joy
When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,sadness
An hour played and @ASFCofficial have conceded less at West ham than @ManUtd have at northampton.  Let that sink in.,sadness
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful",fear
Watch this amazing live.ly broadcast by @mrgummyking #lively #musically,joy
Inquiries into alleged abuses by UK troops in Afghanistan and Iraq and data suggesting a buoyant post-Brexit economy makes the front pages.,joy
@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall,anger
Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris,sadness
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage,anger
A @FirstBSA not turning up? Why am I not surprised. Late for work again! #fuming,anger
"@Megannn_walsh12 @itsshelleeey never said that,Just not fair how Yous think it's completely okay to bully someone",fear
@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring,anger
"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",anger
onus is on Pakistan' : @MEAIndia after #Uri #terror attack,fear
@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,anger
"@SquidWasTaken Pfft- Yeye, i'm a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa",sadness
@iamTinaDatta love you so much #smile 😊😊,joy
What do you get when you cross an #apple tree and a #pine tree? 🍎🌲\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.,sadness
"@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming",anger
"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2",anger
@KristenWACamera I really enjoyed both episodes. I had a bit of a gloomy day today but I feel a sense of inspiration from listening.,sadness
